Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-11-28,18:50:00,1066.11,1066.7699,1065.75,1066.65,3748,0
2017-11-28,18:55:00,1066.8,1066.91,1066.605,1066.6132,6414,0
2017-11-28,19:00:00,1066.71,1067.11,1066.54,1066.63,3547,0
2017-11-28,19:05:00,1066.94,1067.49,1066.75,1066.825,9465,0
2017-11-28,19:10:00,1066.825,1067.5,1066.8,1067.41,6414,0
2017-11-28,19:15:00,1067.5,1067.6,1066.89,1067.05,5650,0
2017-11-28,19:20:00,1066.87,1067.27,1066.59,1067.24,2150,0
2017-11-28,19:25:00,1067.035,1067.035,1065.47,1065.615,8980,0
2017-11-28,19:30:00,1065.43,1065.57,1063.7437,1064.54,21000,0
2017-11-28,19:35:00,1064.33,1065.54,1064.18,1064.95,7739,0
2017-11-28,19:40:00,1064.6,1064.6,1063.54,1063.54,4313,0
2017-11-28,19:45:00,1063.24,1064.3,1063.23,1063.85,13831,0
2017-11-28,19:50:00,1063.87,1064.15,1063.12,1063.49,6326,0
2017-11-28,19:55:00,1063.5,1063.5,1061.54,1061.54,9773,0
2017-11-28,20:00:00,1061.2,1061.2,1058.4,1059.13,22022,0
2017-11-28,20:05:00,1059.325,1059.325,1054.54,1055.34,46274,0
2017-11-28,20:10:00,1055.5,1060.86,1054.86,1059.37,33483,0
2017-11-28,20:15:00,1059.09,1059.77,1058,1059.75,9686,0
2017-11-28,20:20:00,1059.56,1060.64,1058.965,1060.41,10807,0
2017-11-28,20:25:00,1060.15,1061.81,1059.8,1061.81,7029,0
2017-11-28,20:30:00,1061.83,1064.4899,1061.78,1063.57,24832,0
2017-11-28,20:35:00,1063.99,1064.67,1063.57,1064.47,19601,0
2017-11-28,20:40:00,1064.3795,1065.055,1064.19,1065.055,8893,0
2017-11-28,20:45:00,1064.464,1066.3499,1064.464,1065.62,11543,0
2017-11-28,20:50:00,1065.62,1065.84,1064.81,1065,5829,0
2017-11-28,20:55:00,1064.51,1064.91,1064.29,1064.8,5300,0
2017-11-28,21:00:00,1064.38,1064.4675,1062.32,1062.94,9538,0
2017-11-28,21:05:00,1062.93,1062.93,1061.62,1062.18,11250,0
2017-11-28,21:10:00,1061.995,1063.36,1061.995,1063.36,9438,0
2017-11-28,21:15:00,1063.265,1064.64,1063.265,1064.605,6933,0
2017-11-28,21:20:00,1064.51,1065.64,1064.39,1064.465,11024,0
2017-11-28,21:25:00,1064.71,1065.77,1064.55,1064.75,8864,0
2017-11-28,21:30:00,1064.72,1064.94,1062.63,1062.63,8502,0
2017-11-28,21:35:00,1062.74,1063.6999,1062.19,1062.19,13873,0
2017-11-28,21:40:00,1062.4449,1062.88,1061.75,1062.28,8494,0
2017-11-28,21:45:00,1062.33,1062.92,1061.42,1061.42,10437,0
2017-11-28,21:50:00,1061.42,1061.81,1060.76,1061.7,12286,0
2017-11-28,21:55:00,1062.25,1064.12,1061.64,1062.16,33410,0
2017-11-28,22:00:00,1062.17,1063.31,1061.9,1063.29,143871,0
2017-11-29,15:35:00,1056.18,1058.77,1050.32,1051.35,97604,0
2017-11-29,15:40:00,1051.567,1051.567,1048.25,1048.78,50068,0
2017-11-29,15:45:00,1049.205,1049.69,1045.56,1046.36,57330,0
2017-11-29,15:50:00,1046.85,1046.85,1042.35,1044.43,71273,0
2017-11-29,15:55:00,1044.07,1046.41,1042.02,1043.575,35329,0
2017-11-29,16:00:00,1043.7331,1046.86,1042.01,1042.04,33749,0
2017-11-29,16:05:00,1042.2,1044.36,1040.06,1042.3,48674,0
2017-11-29,16:10:00,1042.36,1045.1,1042.265,1045.0622,25739,0
2017-11-29,16:15:00,1045.02,1046.86,1040.52,1040.58,53257,0
2017-11-29,16:20:00,1040.55,1040.735,1037,1038.8597,49003,0
2017-11-29,16:25:00,1038.2574,1040.5,1035.51,1035.9516,49735,0
2017-11-29,16:30:00,1035.95,1040.14,1034.31,1039.97,45466,0
2017-11-29,16:35:00,1039.6413,1040.6926,1037.75,1040.6926,30254,0
2017-11-29,16:40:00,1040.02,1043.78,1039.64,1042.87,31972,0
2017-11-29,16:45:00,1042.17,1044.99,1041.45,1044.27,21944,0
2017-11-29,16:50:00,1044.21,1045,1043.53,1044.33,24136,0
2017-11-29,16:55:00,1044.3057,1044.93,1040.52,1041.1312,13384,0
2017-11-29,17:00:00,1041.56,1043.17,1038.8,1038.9,19387,0
2017-11-29,17:05:00,1038.82,1039.8,1035.52,1038.9928,29249,0
2017-11-29,17:10:00,1038.515,1038.93,1035,1035.095,19498,0
